celebrity_name,picture_number,file_path,brightness,resolution,race,gender,colorfulness
Lucy-Liu,69,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/69.jpg,65.00202682563338,183x275,Asian,female,0.0
Lucy-Liu,70,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/70.jpg,190.27353930013726,301x167,Asian,female,37.16366882352851
Lucy-Liu,71,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/71.jpg,135.98674615002483,183x275,Asian,female,27.815978095804688
Lucy-Liu,72,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/72.jpg,163.3202128507653,224x224,Asian,female,35.986091517624054
Lucy-Liu,73,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/73.jpg,151.426222982924,259x194,Asian,female,80.95931060529196
Lucy-Liu,74,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/74.jpg,66.64071428571428,300x168,Asian,female,42.70593920593244
Lucy-Liu,75,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/75.jpg,74.13386984600099,183x275,Asian,female,84.30471463369456
Lucy-Liu,76,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/76.jpg,164.17554342431762,325x155,Asian,female,29.394039361879283
Lucy-Liu,77,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/77.jpg,65.14781917536015,183x275,Asian,female,46.51735722997047
Lucy-Liu,78,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/78.jpg,187.31984103328367,275x183,Asian,female,36.37577888167655
Lucy-Liu,79,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/79.jpg,73.3582871835443,158x320,Asian,female,31.616641337871183
Lucy-Liu,80,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/80.jpg,150.83086024058247,351x144,Asian,female,37.986136964450296
Lucy-Liu,81,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/81.jpg,169.14333273883835,189x267,Asian,female,78.60791163050405
Lucy-Liu,82,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/82.jpg,94.77126984126984,300x168,Asian,female,43.086357212324224
Lucy-Liu,83,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/83.jpg,136.39002483854944,275x183,Asian,female,57.080345844399176
Lucy-Liu,84,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/84.jpg,116.52238095238096,300x168,Asian,female,53.98554748052908
Lucy-Liu,85,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/85.jpg,84.62461306452893,172x293,Asian,female,112.96993120483666
Lucy-Liu,86,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/86.jpg,103.50060606060606,183x275,Asian,female,16.240900414438812
Lucy-Liu,87,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/87.jpg,205.66426587301586,300x168,Asian,female,21.33856129164638
Lucy-Liu,88,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/88.jpg,103.45742222222222,225x225,Asian,female,64.42809926497628
Lucy-Liu,89,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/89.jpg,70.75372081470442,183x275,Asian,female,46.10390083979436
Lucy-Liu,90,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/90.jpg,187.6260085241352,295x171,Asian,female,51.24637532266112
Lucy-Liu,91,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/91.jpg,158.10662716049382,225x225,Asian,female,104.37368002753864
Lucy-Liu,92,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/92.jpg,120.87079265989384,179x281,Asian,female,91.37997950446602
Lucy-Liu,93,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/93.jpg,150.31626726923153,201x251,Asian,female,26.17569007474577
Lucy-Liu,94,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/94.jpg,129.6636592051165,199x132,Asian,female,40.16138056981029
Lucy-Liu,95,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/95.jpg,106.71988077496275,183x275,Asian,female,31.699094862383074
Lucy-Liu,96,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/96.jpg,101.70837783315534,318x159,Asian,female,127.44432103149953
Lucy-Liu,97,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/97.jpg,147.50078489816195,183x275,Asian,female,34.10315910781718
Lucy-Liu,98,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/98.jpg,136.5489201505845,206x245,Asian,female,85.33772521290157
Lucy-Liu,99,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/99.jpg,199.11368069100027,259x194,Asian,female,43.15825521420929
Lucy-Liu,100,/workspace/DS4002Project3/DATA/celebrities/Lucy-Liu/100.jpg,111.55365925925926,225x225,Asian,female,34.40971420554925
Margot-Robbie,1,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/01.jpeg,100.91239316239316,312x312,White,female,87.34157728661833
Margot-Robbie,2,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/02.jpeg,82.94086566156169,291x173,White,female,41.49973946564604
Margot-Robbie,3,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/03.jpeg,94.11119721808247,183x275,White,female,41.67842613028085
Margot-Robbie,4,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/04.jpeg,132.00614008941878,275x183,White,female,33.60900431894572
Margot-Robbie,5,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/05.jpeg,157.4339315492734,196x257,White,female,68.21372768712976
Margot-Robbie,6,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/06.jpeg,123.72615787593762,222x227,White,female,33.873738645736516
Margot-Robbie,7,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/07.jpeg,102.09059115747641,275x183,White,female,32.88176603302295
Margot-Robbie,8,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/08.jpeg,211.06070134936115,194x259,White,female,19.77534152672759
Margot-Robbie,9,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/09.jpeg,90.3594583831143,310x162,White,female,30.793673396273554
Margot-Robbie,10,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/10.jpeg,196.12564938271606,225x225,White,female,35.99229057380028
Margot-Robbie,11,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/11.jpeg,110.04270986745213,194x259,White,female,27.68782873582937
Margot-Robbie,12,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/12.jpeg,123.04981199287552,310x163,White,female,108.20098982085412
Margot-Robbie,13,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/13.jpeg,131.46646795827124,275x183,White,female,61.707175868048765
Margot-Robbie,14,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/14.jpeg,97.50850049652433,190x265,White,female,77.30295700032549
Margot-Robbie,15,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/15.jpeg,99.3275882657326,259x194,White,female,32.8602325127427
Margot-Robbie,16,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/16.jpeg,94.08196721311475,275x183,White,female,33.947699489649594
Margot-Robbie,17,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/17.jpeg,142.97613115013448,196x258,White,female,39.08929040456853
Margot-Robbie,18,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/18.jpeg,130.2054292879035,259x194,White,female,106.67516751018115
Margot-Robbie,19,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/19.jpeg,142.51198192305407,201x251,White,female,42.24921075161919
Margot-Robbie,20,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/20.jpeg,172.9269246031746,224x225,White,female,61.17350722303875
Margot-Robbie,21,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/21.jpeg,125.83257021664585,201x251,White,female,36.72195248456521
Margot-Robbie,22,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/22.jpeg,143.72488822652758,275x183,White,female,21.3787822283614
Margot-Robbie,23,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/23.jpeg,62.05970238095238,300x168,White,female,44.83092394894187
Margot-Robbie,24,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/24.jpeg,121.4814491488433,319x158,White,female,38.593523429111805
Margot-Robbie,25,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/25.jpeg,188.35252557417505,259x194,White,female,30.430561719757456
Margot-Robbie,26,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/26.jpeg,170.7783704175457,259x194,White,female,39.85871497604579
Margot-Robbie,27,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/27.jpeg,119.95264159923846,191x264,White,female,79.6768204486969
Margot-Robbie,28,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/28.jpeg,106.91015873015873,300x168,White,female,79.16799686880347
Margot-Robbie,29,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/29.jpeg,163.90915052160955,275x183,White,female,108.24955042920647
Margot-Robbie,30,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/30.jpeg,176.5807851568721,299x168,White,female,68.19254041482618
Margot-Robbie,31,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/31.jpeg,207.13931445603578,275x183,White,female,23.742344471406255
Margot-Robbie,32,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/32.jpeg,191.9890906195254,299x168,White,female,57.81335254710831
Margot-Robbie,33,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/33.jpeg,202.96900793650795,300x168,White,female,44.291028289339714
Margot-Robbie,34,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/34.jpeg,164.3248406374502,200x251,White,female,69.81164639457357
Margot-Robbie,35,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/35.jpeg,163.3664955836715,213x236,White,female,74.77878301009738
Margot-Robbie,36,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/36.jpeg,86.08132345679013,225x225,White,female,27.006841674164175
Margot-Robbie,37,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/37.jpeg,158.44922006954795,183x275,White,female,49.9944017395314
Margot-Robbie,38,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/38.jpeg,91.70930209510217,201x251,White,female,59.38430304953237
Margot-Robbie,39,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/39.jpeg,138.90580888183982,194x260,White,female,34.694824741585094
Margot-Robbie,40,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/40.jpeg,129.6868131868132,299x168,White,female,40.98835922770937
Margot-Robbie,41,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/41.jpeg,174.58287407407408,225x225,White,female,69.62232551659086
Margot-Robbie,42,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/42.jpeg,145.8155718242976,190x266,White,female,78.93092568775401
Margot-Robbie,43,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/43.jpeg,116.98481867858916,275x183,White,female,51.477548081540405
Margot-Robbie,44,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/44.jpeg,54.39149385025674,259x194,White,female,57.813850330552704
Margot-Robbie,45,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/45.jpeg,173.76303949673516,299x168,White,female,31.743965784233147
Margot-Robbie,46,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/46.jpeg,182.8343884376493,299x168,White,female,32.679305436020215
Margot-Robbie,47,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/47.jpeg,102.72767014406358,275x183,White,female,48.489014786152836
Margot-Robbie,48,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/48.jpeg,196.77136488476694,259x194,White,female,39.56423364006439
Margot-Robbie,49,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/49.jpeg,134.24416666666667,225x224,White,female,47.907546232712306
Margot-Robbie,50,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/50.jpeg,190.48955787382016,275x183,White,female,47.74141902086926
Margot-Robbie,51,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/51.jpeg,169.56115250869348,183x275,White,female,54.87522563103093
Margot-Robbie,52,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/52.jpeg,138.19070715869498,176x287,White,female,37.17554980298975
Margot-Robbie,53,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/53.jpeg,84.3055406878779,177x285,White,female,22.230738261229654
Margot-Robbie,54,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/54.jpeg,158.55008445106805,275x183,White,female,59.9424384467702
Margot-Robbie,55,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/55.jpeg,131.93025793650793,300x168,White,female,110.48335736214194
Margot-Robbie,56,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/56.jpeg,114.21846940595826,201x251,White,female,39.02306723932271
Margot-Robbie,57,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/57.jpeg,148.8506074074074,225x225,White,female,77.4844552312434
Margot-Robbie,58,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/58.jpeg,102.96017883755589,183x275,White,female,50.553202465576994
Margot-Robbie,59,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/59.jpeg,192.8019473422752,275x183,White,female,38.27493381777637
Margot-Robbie,60,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/60.jpeg,42.12912805892136,276x183,White,female,0.0
Margot-Robbie,61,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/61.jpeg,113.55595467695275,170x244,White,female,43.467880452846686
Margot-Robbie,62,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/62.jpeg,126.32553835131155,194x259,White,female,83.92169609446013
Margot-Robbie,63,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/63.jpeg,108.11267160493827,225x225,White,female,33.21350118822841
Margot-Robbie,64,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/64.jpeg,91.7248987654321,225x225,White,female,48.4275952001858
Margot-Robbie,65,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/65.jpeg,170.1207260279425,259x194,White,female,58.35840210187733
Margot-Robbie,66,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/66.jpg,177.39012807988712,249x148,White,female,78.7413909851403
Margot-Robbie,67,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/67.jpeg,133.83564179104476,201x250,White,female,43.03831773488014
Margot-Robbie,68,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/68.jpeg,140.3695129941035,241x209,White,female,34.87971313637142
Margot-Robbie,69,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/69.jpeg,107.12381330685204,265x190,White,female,67.62000293799343
Margot-Robbie,70,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/70.jpeg,148.6409629452926,192x262,White,female,62.81768246272421
Margot-Robbie,71,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/71.jpeg,154.13173925082077,318x159,White,female,29.613709571567334
Margot-Robbie,72,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/72.jpeg,178.0098161947342,275x183,White,female,64.22037092614778
Margot-Robbie,73,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/73.jpeg,124.59641949825341,188x268,White,female,46.53314127033833
Margot-Robbie,74,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/74.jpeg,87.88817885013538,299x168,White,female,41.55246271513144
Margot-Robbie,75,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/75.jpeg,189.50999084504238,259x194,White,female,31.60329754951444
Margot-Robbie,76,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/76.jpeg,119.28603523002903,303x166,White,female,43.69534577580585
Margot-Robbie,77,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/77.jpeg,81.98788923906365,201x251,White,female,35.17902482707428
Margot-Robbie,78,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/78.jpeg,121.6760119047619,225x224,White,female,53.65282031390314
Margot-Robbie,79,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/79.jpeg,132.17619951742415,318x159,White,female,57.45082700186022
Margot-Robbie,80,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/80.jpeg,156.00055638350722,275x183,White,female,51.55059596853044
Margot-Robbie,81,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/81.jpeg,174.30499751614505,183x275,White,female,42.38876832706755
Margot-Robbie,82,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/82.jpeg,102.16399205561072,190x265,White,female,103.7913791847661
Margot-Robbie,83,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/83.jpeg,87.59170634920635,300x168,White,female,25.84151605603699
Margot-Robbie,84,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/84.jpeg,180.89870689655172,170x232,White,female,45.61408375769896
Margot-Robbie,85,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/85.jpeg,117.2391581125169,213x236,White,female,0.0
Margot-Robbie,86,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/86.jpeg,155.99524290896116,251x201,White,female,28.657739531607756
Margot-Robbie,87,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/87.jpeg,110.30134128166915,183x275,White,female,32.89495854699698
Margot-Robbie,88,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/88.jpeg,27.585324096193663,299x168,White,female,27.22417538801653
Margot-Robbie,89,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/89.jpeg,137.71757037037037,225x225,White,female,37.15094064324995
Margot-Robbie,90,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/90.jpeg,148.42286542393742,261x193,White,female,79.07505792374809
Margot-Robbie,91,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/91.jpeg,154.96792587312902,276x183,White,female,44.953628010500076
Margot-Robbie,92,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/92.jpeg,161.61116741182315,183x275,White,female,35.35123891739033
Margot-Robbie,93,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/93.jpeg,124.3753999006458,275x183,White,female,60.46490835995455
Margot-Robbie,94,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/94.jpeg,96.42545454545454,275x183,White,female,29.46328370577762
Margot-Robbie,95,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/95.jpeg,132.23337495787993,201x251,White,female,32.07595690470015
Margot-Robbie,96,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/96.jpeg,129.97123950617285,225x225,White,female,46.179507802632145
Margot-Robbie,97,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/97.jpeg,156.89916949118947,201x251,White,female,38.883044702560156
Margot-Robbie,98,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/98.jpeg,124.01341234567901,225x225,White,female,42.096486971163856
Margot-Robbie,99,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/99.jpeg,146.83207468632932,201x251,White,female,48.090050343196985
Margot-Robbie,100,/workspace/DS4002Project3/DATA/celebrities/Margot-Robbie/100.jpeg,87.68039646269808,203x249,White,female,47.26095808834194
Mariah-Carey,1,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/1.jpg,123.87772969109822,196x257,Black-White,,41.15402537135557
Mariah-Carey,2,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/2.jpg,126.76916666666666,224x225,Black-White,,93.37387094409083
Mariah-Carey,3,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/3.jpg,169.53311067374406,207x243,Black-White,,48.89534867626856
Mariah-Carey,4,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/4.jpg,101.04057000158554,212x238,Black-White,,47.59461623718675
Mariah-Carey,5,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/5.jpg,33.2874913065077,183x275,Black-White,,40.31326635807334
Mariah-Carey,6,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/6.jpg,128.43258817685046,275x183,Black-White,,54.53063212515997
Mariah-Carey,7,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/7.jpg,120.0044159290283,181x279,Black-White,,56.880724868534145
Mariah-Carey,8,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/8.jpg,55.291269841269845,300x168,Black-White,,39.383167946024905
Mariah-Carey,9,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/9.jpg,101.52678571428571,300x168,Black-White,,58.547814277144354
Mariah-Carey,10,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/10.jpg,120.59985666507406,168x299,Black-White,,56.85536345918736
Mariah-Carey,11,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/11.jpg,76.57903289734443,290x174,Black-White,,53.48928482666982
Mariah-Carey,12,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/12.jpg,141.52954074074074,225x225,Black-White,,23.715801861883783
Mariah-Carey,13,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/13.jpg,83.18053571428571,300x168,Black-White,,49.706463834548586
Mariah-Carey,14,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/14.jpg,56.11966066083923,201x251,Black-White,,44.29236297602425
Mariah-Carey,15,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/15.jpg,92.62390461997019,275x183,Black-White,,53.464396231986484
Mariah-Carey,16,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/16.jpg,66.87732142857143,224x225,Black-White,,45.19039297808046
Mariah-Carey,17,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/17.jpg,107.7953975308642,225x225,Black-White,,0.0
Mariah-Carey,18,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/18.jpg,114.82142998613587,187x270,Black-White,,105.30267582090931
Mariah-Carey,19,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/19.jpg,144.2603121516165,276x182,Black-White,,58.35638594967099
Mariah-Carey,20,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/20.jpg,89.25293650793651,300x168,Black-White,,83.87669076973106
Mariah-Carey,21,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/21.jpg,97.02210328080088,177x285,Black-White,,28.712685916872132
Mariah-Carey,22,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/22.jpg,180.21811262413036,201x251,Black-White,,37.68998495531897
Mariah-Carey,23,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/23.jpg,73.5284878165313,299x168,Black-White,,47.80055260496299
Mariah-Carey,24,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/24.jpg,81.9724391455539,275x183,Black-White,,41.62292819847303
Mariah-Carey,25,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/25.jpg,89.05077021056402,194x259,Black-White,,51.48746369319474
Mariah-Carey,26,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/26.jpg,159.72933913008953,261x193,Black-White,,74.57255102308328
Mariah-Carey,27,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/27.jpg,94.99593253968254,300x168,Black-White,,32.8997418492288
Mariah-Carey,28,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/28.jpg,119.3294733502538,197x256,Black-White,,46.89027861907631
Mariah-Carey,29,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/29.jpg,139.4958193979933,299x168,Black-White,,63.68227487197004
Mariah-Carey,30,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/30.jpg,79.69307381593538,236x214,Black-White,,17.181100040962164
Mariah-Carey,31,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/31.jpg,157.36208669514318,301x168,Black-White,,38.75673943640975
Mariah-Carey,32,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/32.jpg,51.851130952380956,225x224,Black-White,,90.65684766894071
Mariah-Carey,33,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/33.jpg,221.10518518518518,225x225,Black-White,,56.36532676636033
Mariah-Carey,34,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/34.jpg,94.77615802469136,225x225,Black-White,,36.53762265981925
Mariah-Carey,35,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/35.jpg,92.8569246031746,300x168,Black-White,,36.7064598018961
Mariah-Carey,36,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/36.jpg,97.84164682539682,210x240,Black-White,,36.82506506829061
Mariah-Carey,37,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/37.jpg,128.98733148295003,260x194,Black-White,,56.612882025684854
Mariah-Carey,38,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/38.jpg,110.55220537218753,295x171,Black-White,,101.893083180107
Mariah-Carey,39,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/39.jpg,112.73778359511344,191x264,Black-White,,44.48995102232529
Mariah-Carey,40,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/40.jpg,150.3168024419734,201x251,Black-White,,0.0
Mariah-Carey,41,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/41.jpg,84.17994505494505,299x168,Black-White,,35.82020028233983
Mariah-Carey,42,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/42.jpg,98.08007526242821,198x255,Black-White,,56.02084494099507
Mariah-Carey,43,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/43.jpg,125.88074672610755,259x194,Black-White,,58.85973624800686
Mariah-Carey,44,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/44.jpg,114.8670881043257,262x192,Black-White,,49.31797392708158
Mariah-Carey,45,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/45.jpg,83.4334126984127,300x168,Black-White,,51.80770191068852
Mariah-Carey,46,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/46.jpg,109.93812709030101,299x168,Black-White,,83.18050657877018
Mariah-Carey,47,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/47.jpg,144.15486419753086,225x225,Black-White,,65.45555857478172
Mariah-Carey,48,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/48.jpg,186.25972321641612,198x254,Black-White,,39.240660026279784
Mariah-Carey,49,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/49.jpg,68.95296790123457,225x225,Black-White,,97.29573688972809
Mariah-Carey,50,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/50.jpg,65.89945468295984,259x194,Black-White,,33.86242461153499
Mariah-Carey,51,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/51.jpg,79.37325396825396,168x300,Black-White,,44.43404804788891
Mariah-Carey,52,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/52.jpg,86.85617777777777,225x225,Black-White,,57.82915366142524
Mariah-Carey,53,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/53.jpg,118.84371584699454,183x275,Black-White,,82.74819701168444
Mariah-Carey,54,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/54.jpg,74.07167350498503,201x251,Black-White,,47.69066847039346
Mariah-Carey,55,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/55.jpg,71.75880774962742,275x183,Black-White,,38.42442373421919
Mariah-Carey,56,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/56.jpg,61.285674603174606,300x168,Black-White,,47.95633782048549
Mariah-Carey,57,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/57.jpg,108.84018833956516,203x249,Black-White,,60.22700808801746
Mariah-Carey,58,/workspace/DS4002Project3/DATA/celebrities/Mariah-Carey/58.jpg,103.87253145405319,299x168,Black-White,,39.0186120787787
